crop_filename,original_image,ann_id,x,y,w,h,gender,upper_color,lower_color
ob1_10_RD_P1_frame_000650_9.png,10_RD_P1_frame_000650.png,9,565,567,31,82,Male,Black,Gray
ob1_10_RD_P1_frame_000650_10.png,10_RD_P1_frame_000650.png,10,728,54,14,19,Male,Black,Gray
ob1_10_RD_P1_frame_000650_11.png,10_RD_P1_frame_000650.png,11,789,105,10,23,Male,Black,Gray
ob1_10_RD_P1_frame_000650_12.png,10_RD_P1_frame_000650.png,12,596,596,22,81,Male,Black,White
ob1_10_RD_P1_frame_000650_13.png,10_RD_P1_frame_000650.png,13,707,73,6,15,Male,Black,Gray
ob1_10_RD_P1_frame_000640_0.png,10_RD_P1_frame_000640.png,0,612,345,23,67,Male,Black,Gray
ob1_10_RD_P1_frame_000640_1.png,10_RD_P1_frame_000640.png,1,843,139,13,29,Male,Black,Gray
ob1_10_RD_P1_frame_000640_2.png,10_RD_P1_frame_000640.png,2,694,72,7,15,Male,Black,Gray
ob1_10_RD_P1_frame_000640_3.png,10_RD_P1_frame_000640.png,3,694,275,20,48,Male,Black,Gray
ob1_10_RD_P1_frame_000640_4.png,10_RD_P1_frame_000640.png,4,678,271,21,49,Male,Black,Gray
ob1_10_RD_P1_frame_000640_5.png,10_RD_P1_frame_000640.png,5,527,643,43,74,Male,Black,Gray
ob1_10_RD_P1_frame_000640_6.png,10_RD_P1_frame_000640.png,6,596,646,38,72,Male,Black,Gray
ob1_10_RD_P1_frame_000640_7.png,10_RD_P1_frame_000640.png,7,756,63,11,18,Male,Black,Gray
ob1_10_RD_P1_frame_000640_8.png,10_RD_P1_frame_000640.png,8,699,71,7,19,Male,Black,Gray
ob1_10_RD_P1_frame_000640_9.png,10_RD_P1_frame_000640.png,9,576,555,27,93,Male,Black,Gray
ob1_10_RD_P1_frame_000640_10.png,10_RD_P1_frame_000640.png,10,729,57,12,16,Male,Black,Gray
ob1_10_RD_P1_frame_000640_11.png,10_RD_P1_frame_000640.png,11,789,105,10,23,Male,Black,Gray
ob1_10_RD_P1_frame_000640_12.png,10_RD_P1_frame_000640.png,12,608,576,20,81,Male,Black,White
ob1_10_RD_P1_frame_000640_13.png,10_RD_P1_frame_000640.png,13,707,73,6,15,Male,Black,Gray
ob1_10_RD_P1_frame_000520_0.png,10_RD_P1_frame_000520.png,0,458,360,37,62,Male,Black,Gray
ob1_10_RD_P1_frame_000520_1.png,10_RD_P1_frame_000520.png,1,681,309,23,58,Male,Black,Gray
ob1_10_RD_P1_frame_000520_2.png,10_RD_P1_frame_000520.png,2,665,302,23,57,Male,Black,Gray
ob1_10_RD_P1_frame_000520_3.png,10_RD_P1_frame_000520.png,3,592,498,20,76,Male,Black,Gray
ob1_10_RD_P1_frame_000520_4.png,10_RD_P1_frame_000520.png,4,560,619,33,98,Male,Black,Gray
ob1_10_RD_P1_frame_000520_5.png,10_RD_P1_frame_000520.png,5,617,610,27,109,Male,Black,Gray
ob1_10_RD_P1_frame_000520_6.png,10_RD_P1_frame_000520.png,6,749,58,11,20,Male,Black,Gray
ob1_10_RD_P1_frame_000520_7.png,10_RD_P1_frame_000520.png,7,794,133,12,26,Male,Black,Gray
ob1_10_RD_P1_frame_000520_8.png,10_RD_P1_frame_000520.png,8,698,74,5,15,Male,Black,Gray
ob1_10_RD_P1_frame_000520_9.png,10_RD_P1_frame_000520.png,9,714,63,8,19,Male,Black,Gray
ob1_10_RD_P1_frame_000520_10.png,10_RD_P1_frame_000520.png,10,610,455,26,77,Male,Black,Gray
ob1_10_RD_P1_frame_000520_11.png,10_RD_P1_frame_000520.png,11,723,62,15,19,Male,Black,Gray
ob1_10_RD_P1_frame_000520_12.png,10_RD_P1_frame_000520.png,12,790,105,10,23,Male,Black,Gray
ob1_10_RD_P1_frame_000520_13.png,10_RD_P1_frame_000520.png,13,632,467,22,64,Male,Black,White
ob1_10_RD_P1_frame_000520_14.png,10_RD_P1_frame_000520.png,14,704,77,6,14,Male,Black,Gray
ob1_10_RD_P1_frame_000680_0.png,10_RD_P1_frame_000680.png,0,636,329,22,68,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_1.png,10_RD_P1_frame_000680.png,1,696,267,17,43,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_2.png,10_RD_P1_frame_000680.png,2,680,259,22,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_3.png,10_RD_P1_frame_000680.png,3,756,63,11,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_4.png,10_RD_P1_frame_000680.png,4,699,69,6,17,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_5.png,10_RD_P1_frame_000680.png,5,550,609,32,77,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_6.png,10_RD_P1_frame_000680.png,6,733,56,6,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_7.png,10_RD_P1_frame_000680.png,7,789,105,10,23,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_8.png,10_RD_P1_frame_000680.png,8,582,632,22,81,N/V,Black,Gray
ob1_10_RD_P1_frame_000680_9.png,10_RD_P1_frame_000680.png,9,707,73,5,13,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_0.png,10_RD_P1_frame_000830.png,0,669,283,23,54,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_1.png,10_RD_P1_frame_000830.png,1,739,78,8,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_2.png,10_RD_P1_frame_000830.png,2,934,160,16,32,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_3.png,10_RD_P1_frame_000830.png,3,710,234,18,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_4.png,10_RD_P1_frame_000830.png,4,695,232,16,41,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_5.png,10_RD_P1_frame_000830.png,5,758,69,8,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_6.png,10_RD_P1_frame_000830.png,6,703,69,5,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_7.png,10_RD_P1_frame_000830.png,7,730,59,8,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_8.png,10_RD_P1_frame_000830.png,8,784,101,9,22,N/V,Black,Gray
ob1_10_RD_P1_frame_000830_9.png,10_RD_P1_frame_000830.png,9,710,70,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_0.png,10_RD_P1_frame_000820.png,0,668,287,23,55,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_1.png,10_RD_P1_frame_000820.png,1,735,77,7,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_2.png,10_RD_P1_frame_000820.png,2,708,238,18,43,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_3.png,10_RD_P1_frame_000820.png,3,692,236,16,40,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_4.png,10_RD_P1_frame_000820.png,4,759,69,8,17,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_5.png,10_RD_P1_frame_000820.png,5,702,68,6,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_6.png,10_RD_P1_frame_000820.png,6,728,59,8,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_7.png,10_RD_P1_frame_000820.png,7,785,101,9,22,N/V,Black,Gray
ob1_10_RD_P1_frame_000820_8.png,10_RD_P1_frame_000820.png,8,710,70,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_0.png,10_RD_P1_frame_000730.png,0,649,312,23,56,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_1.png,10_RD_P1_frame_000730.png,1,519,684,56,36,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_2.png,10_RD_P1_frame_000730.png,2,713,76,7,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_3.png,10_RD_P1_frame_000730.png,3,694,51,6,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_4.png,10_RD_P1_frame_000730.png,4,699,254,19,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_5.png,10_RD_P1_frame_000730.png,5,682,250,21,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_6.png,10_RD_P1_frame_000730.png,6,756,66,11,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_7.png,10_RD_P1_frame_000730.png,7,699,69,6,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_8.png,10_RD_P1_frame_000730.png,8,786,104,9,23,N/V,Black,Gray
ob1_10_RD_P1_frame_000730_9.png,10_RD_P1_frame_000730.png,9,707,70,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_0.png,10_RD_P1_frame_000700.png,0,643,322,22,57,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_1.png,10_RD_P1_frame_000700.png,1,706,74,7,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_2.png,10_RD_P1_frame_000700.png,2,698,259,16,43,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_3.png,10_RD_P1_frame_000700.png,3,680,255,21,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_4.png,10_RD_P1_frame_000700.png,4,756,65,11,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_5.png,10_RD_P1_frame_000700.png,5,698,68,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_6.png,10_RD_P1_frame_000700.png,6,540,630,27,90,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_7.png,10_RD_P1_frame_000700.png,7,731,54,8,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_8.png,10_RD_P1_frame_000700.png,8,789,105,10,23,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_9.png,10_RD_P1_frame_000700.png,9,580,654,20,66,N/V,Black,Gray
ob1_10_RD_P1_frame_000700_10.png,10_RD_P1_frame_000700.png,10,706,71,5,15,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_0.png,10_RD_P1_frame_000720.png,0,645,315,23,56,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_1.png,10_RD_P1_frame_000720.png,1,710,74,7,17,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_2.png,10_RD_P1_frame_000720.png,2,698,257,19,43,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_3.png,10_RD_P1_frame_000720.png,3,680,252,23,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_4.png,10_RD_P1_frame_000720.png,4,756,65,11,15,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_5.png,10_RD_P1_frame_000720.png,5,699,69,6,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_6.png,10_RD_P1_frame_000720.png,6,527,659,37,60,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_7.png,10_RD_P1_frame_000720.png,7,789,105,9,23,N/V,Black,Gray
ob1_10_RD_P1_frame_000720_8.png,10_RD_P1_frame_000720.png,8,706,70,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_0.png,10_RD_P1_frame_000760.png,0,659,307,22,56,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_1.png,10_RD_P1_frame_000760.png,1,720,77,8,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_2.png,10_RD_P1_frame_000760.png,2,701,52,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_3.png,10_RD_P1_frame_000760.png,3,903,155,11,28,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_4.png,10_RD_P1_frame_000760.png,4,703,245,19,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_5.png,10_RD_P1_frame_000760.png,5,686,243,20,42,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_6.png,10_RD_P1_frame_000760.png,6,756,68,11,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_7.png,10_RD_P1_frame_000760.png,7,701,69,6,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_8.png,10_RD_P1_frame_000760.png,8,788,104,9,23,N/V,Black,Gray
ob1_10_RD_P1_frame_000760_9.png,10_RD_P1_frame_000760.png,9,708,70,6,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_0.png,10_RD_P1_frame_000690.png,0,641,327,23,56,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_1.png,10_RD_P1_frame_000690.png,1,703,74,4,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_2.png,10_RD_P1_frame_000690.png,2,696,261,18,42,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_3.png,10_RD_P1_frame_000690.png,3,680,257,21,43,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_4.png,10_RD_P1_frame_000690.png,4,756,63,11,17,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_5.png,10_RD_P1_frame_000690.png,5,697,67,7,13,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_6.png,10_RD_P1_frame_000690.png,6,539,616,36,104,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_7.png,10_RD_P1_frame_000690.png,7,733,56,7,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_8.png,10_RD_P1_frame_000690.png,8,789,105,10,23,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_9.png,10_RD_P1_frame_000690.png,9,581,641,23,79,N/V,Black,Gray
ob1_10_RD_P1_frame_000690_10.png,10_RD_P1_frame_000690.png,10,707,72,5,15,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_0.png,10_RD_P1_frame_000710.png,0,644,318,23,56,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_1.png,10_RD_P1_frame_000710.png,1,706,78,7,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_2.png,10_RD_P1_frame_000710.png,2,698,257,17,43,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_3.png,10_RD_P1_frame_000710.png,3,680,254,23,44,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_4.png,10_RD_P1_frame_000710.png,4,756,65,11,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_5.png,10_RD_P1_frame_000710.png,5,699,68,6,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_6.png,10_RD_P1_frame_000710.png,6,539,645,27,75,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_7.png,10_RD_P1_frame_000710.png,7,728,52,11,19,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_8.png,10_RD_P1_frame_000710.png,8,789,105,9,23,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_9.png,10_RD_P1_frame_000710.png,9,576,678,23,40,N/V,Black,Gray
ob1_10_RD_P1_frame_000710_10.png,10_RD_P1_frame_000710.png,10,705,70,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_0.png,10_RD_P1_frame_000770.png,0,663,300,22,56,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_1.png,10_RD_P1_frame_000770.png,1,723,77,8,16,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_2.png,10_RD_P1_frame_000770.png,2,701,52,6,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_3.png,10_RD_P1_frame_000770.png,3,908,157,9,27,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_4.png,10_RD_P1_frame_000770.png,4,706,245,18,43,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_5.png,10_RD_P1_frame_000770.png,5,687,243,19,40,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_6.png,10_RD_P1_frame_000770.png,6,758,67,8,18,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_7.png,10_RD_P1_frame_000770.png,7,702,69,9,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_8.png,10_RD_P1_frame_000770.png,8,788,105,9,21,N/V,Black,Gray
ob1_10_RD_P1_frame_000770_9.png,10_RD_P1_frame_000770.png,9,708,70,5,14,N/V,Black,Gray
ob1_10_RD_P1_frame_000930_0.png,10_RD_P1_frame_000930.png,0,676,262,23,51,Female,Green,Black
ob1_10_RD_P1_frame_000930_1.png,10_RD_P1_frame_000930.png,1,768,81,8,19,Female,Green,Black
ob1_10_RD_P1_frame_000930_2.png,10_RD_P1_frame_000930.png,2,974,169,9,21,Female,Green,Black
ob1_10_RD_P1_frame_000930_3.png,10_RD_P1_frame_000930.png,3,705,68,7,16,Female,Green,Black
ob1_10_RD_P1_frame_000930_4.png,10_RD_P1_frame_000930.png,4,721,221,12,34,Female,White,Black
ob1_10_RD_P1_frame_000930_5.png,10_RD_P1_frame_000930.png,5,706,220,13,34,Female,White,Black
ob1_10_RD_P1_frame_000930_6.png,10_RD_P1_frame_000930.png,6,757,74,7,13,Female,Green,Black
ob1_10_RD_P1_frame_000930_7.png,10_RD_P1_frame_000930.png,7,736,60,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000930_8.png,10_RD_P1_frame_000930.png,8,773,100,8,18,Female,Green,Black
ob1_10_RD_P1_frame_000930_9.png,10_RD_P1_frame_000930.png,9,716,70,4,14,Female,Green,Black
ob1_10_RD_P1_frame_000840_0.png,10_RD_P1_frame_000840.png,0,669,281,23,54,Female,Green,Black
ob1_10_RD_P1_frame_000840_1.png,10_RD_P1_frame_000840.png,1,740,78,8,18,Female,Green,Black
ob1_10_RD_P1_frame_000840_2.png,10_RD_P1_frame_000840.png,2,938,161,19,30,Female,Green,Black
ob1_10_RD_P1_frame_000840_3.png,10_RD_P1_frame_000840.png,3,710,232,19,43,Female,Green,Black
ob1_10_RD_P1_frame_000840_4.png,10_RD_P1_frame_000840.png,4,695,232,16,39,Female,White,Black
ob1_10_RD_P1_frame_000840_5.png,10_RD_P1_frame_000840.png,5,758,72,8,13,Female,Green,Black
ob1_10_RD_P1_frame_000840_6.png,10_RD_P1_frame_000840.png,6,702,69,6,16,Female,Green,Black
ob1_10_RD_P1_frame_000840_7.png,10_RD_P1_frame_000840.png,7,731,60,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000840_8.png,10_RD_P1_frame_000840.png,8,782,100,9,22,Female,Green,Black
ob1_10_RD_P1_frame_000840_9.png,10_RD_P1_frame_000840.png,9,710,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000890_0.png,10_RD_P1_frame_000890.png,0,671,274,23,54,Female,Green,Black
ob1_10_RD_P1_frame_000890_1.png,10_RD_P1_frame_000890.png,1,758,82,8,19,Female,Green,Black
ob1_10_RD_P1_frame_000890_2.png,10_RD_P1_frame_000890.png,2,962,169,9,23,Female,Green,Black
ob1_10_RD_P1_frame_000890_3.png,10_RD_P1_frame_000890.png,3,714,223,19,44,Female,Green,Black
ob1_10_RD_P1_frame_000890_4.png,10_RD_P1_frame_000890.png,4,700,226,16,40,Female,White,Black
ob1_10_RD_P1_frame_000890_5.png,10_RD_P1_frame_000890.png,5,758,73,7,15,Female,Green,Black
ob1_10_RD_P1_frame_000890_6.png,10_RD_P1_frame_000890.png,6,704,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000890_7.png,10_RD_P1_frame_000890.png,7,736,60,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000890_8.png,10_RD_P1_frame_000890.png,8,776,98,8,21,Female,Green,Black
ob1_10_RD_P1_frame_000890_9.png,10_RD_P1_frame_000890.png,9,712,70,4,14,Female,Green,Black
ob1_10_RD_P1_frame_000870_0.png,10_RD_P1_frame_000870.png,0,672,275,22,55,Female,Green,Black
ob1_10_RD_P1_frame_000870_1.png,10_RD_P1_frame_000870.png,1,750,80,8,19,Female,Green,Black
ob1_10_RD_P1_frame_000870_2.png,10_RD_P1_frame_000870.png,2,713,228,17,43,Female,Green,Black
ob1_10_RD_P1_frame_000870_3.png,10_RD_P1_frame_000870.png,3,698,226,17,40,Female,White,Black
ob1_10_RD_P1_frame_000870_4.png,10_RD_P1_frame_000870.png,4,758,72,7,15,Female,Green,Black
ob1_10_RD_P1_frame_000870_5.png,10_RD_P1_frame_000870.png,5,704,69,6,17,Female,Green,Black
ob1_10_RD_P1_frame_000870_6.png,10_RD_P1_frame_000870.png,6,732,60,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000870_7.png,10_RD_P1_frame_000870.png,7,776,98,11,21,Female,Green,Black
ob1_10_RD_P1_frame_000870_8.png,10_RD_P1_frame_000870.png,8,710,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000910_0.png,10_RD_P1_frame_000910.png,0,673,267,23,55,Female,Green,Black
ob1_10_RD_P1_frame_000910_1.png,10_RD_P1_frame_000910.png,1,763,82,8,19,Female,Green,Black
ob1_10_RD_P1_frame_000910_2.png,10_RD_P1_frame_000910.png,2,969,168,9,23,Female,Green,Black
ob1_10_RD_P1_frame_000910_3.png,10_RD_P1_frame_000910.png,3,718,222,15,39,Female,Green,Black
ob1_10_RD_P1_frame_000910_4.png,10_RD_P1_frame_000910.png,4,700,219,16,40,Female,White,Black
ob1_10_RD_P1_frame_000910_5.png,10_RD_P1_frame_000910.png,5,757,74,7,13,Female,Green,Black
ob1_10_RD_P1_frame_000910_6.png,10_RD_P1_frame_000910.png,6,705,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000910_7.png,10_RD_P1_frame_000910.png,7,736,60,9,14,Female,Green,Black
ob1_10_RD_P1_frame_000910_8.png,10_RD_P1_frame_000910.png,8,775,97,8,23,Female,Green,Black
ob1_10_RD_P1_frame_000910_9.png,10_RD_P1_frame_000910.png,9,712,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000880_0.png,10_RD_P1_frame_000880.png,0,672,273,22,56,Female,Green,Black
ob1_10_RD_P1_frame_000880_1.png,10_RD_P1_frame_000880.png,1,753,81,8,19,Female,Green,Black
ob1_10_RD_P1_frame_000880_2.png,10_RD_P1_frame_000880.png,2,958,171,9,22,Female,Green,Black
ob1_10_RD_P1_frame_000880_3.png,10_RD_P1_frame_000880.png,3,713,226,17,42,Female,Green,Black
ob1_10_RD_P1_frame_000880_4.png,10_RD_P1_frame_000880.png,4,700,226,16,40,Female,White,Black
ob1_10_RD_P1_frame_000880_5.png,10_RD_P1_frame_000880.png,5,758,73,7,13,Female,Green,Black
ob1_10_RD_P1_frame_000880_6.png,10_RD_P1_frame_000880.png,6,705,69,5,17,Female,Green,Black
ob1_10_RD_P1_frame_000880_7.png,10_RD_P1_frame_000880.png,7,733,60,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000880_8.png,10_RD_P1_frame_000880.png,8,776,98,9,21,Female,Green,Black
ob1_10_RD_P1_frame_000880_9.png,10_RD_P1_frame_000880.png,9,710,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000850_0.png,10_RD_P1_frame_000850.png,0,671,279,22,54,Female,Green,Black
ob1_10_RD_P1_frame_000850_1.png,10_RD_P1_frame_000850.png,1,744,78,8,18,Female,Green,Black
ob1_10_RD_P1_frame_000850_2.png,10_RD_P1_frame_000850.png,2,710,231,19,43,Female,Green,Black
ob1_10_RD_P1_frame_000850_3.png,10_RD_P1_frame_000850.png,3,697,228,17,40,Female,White,Black
ob1_10_RD_P1_frame_000850_4.png,10_RD_P1_frame_000850.png,4,758,72,8,13,Female,Green,Black
ob1_10_RD_P1_frame_000850_5.png,10_RD_P1_frame_000850.png,5,702,69,6,16,Female,Green,Black
ob1_10_RD_P1_frame_000850_6.png,10_RD_P1_frame_000850.png,6,731,60,9,14,Female,Green,Black
ob1_10_RD_P1_frame_000850_7.png,10_RD_P1_frame_000850.png,7,780,100,12,22,Female,Green,Black
ob1_10_RD_P1_frame_000850_8.png,10_RD_P1_frame_000850.png,8,710,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000920_0.png,10_RD_P1_frame_000920.png,0,676,263,22,54,Female,Green,Black
ob1_10_RD_P1_frame_000920_1.png,10_RD_P1_frame_000920.png,1,766,81,7,19,Female,Green,Black
ob1_10_RD_P1_frame_000920_2.png,10_RD_P1_frame_000920.png,2,974,168,8,23,Female,Green,Black
ob1_10_RD_P1_frame_000920_3.png,10_RD_P1_frame_000920.png,3,718,221,14,36,Female,Green,Black
ob1_10_RD_P1_frame_000920_4.png,10_RD_P1_frame_000920.png,4,703,219,16,38,Female,White,Black
ob1_10_RD_P1_frame_000920_5.png,10_RD_P1_frame_000920.png,5,757,74,7,13,Female,Green,Black
ob1_10_RD_P1_frame_000920_6.png,10_RD_P1_frame_000920.png,6,704,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000920_7.png,10_RD_P1_frame_000920.png,7,736,60,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000920_8.png,10_RD_P1_frame_000920.png,8,773,97,8,23,Female,Green,Black
ob1_10_RD_P1_frame_000920_9.png,10_RD_P1_frame_000920.png,9,714,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000900_0.png,10_RD_P1_frame_000900.png,0,673,269,23,55,Female,Green,Black
ob1_10_RD_P1_frame_000900_1.png,10_RD_P1_frame_000900.png,1,761,82,7,19,Female,Green,Black
ob1_10_RD_P1_frame_000900_2.png,10_RD_P1_frame_000900.png,2,966,169,8,23,Female,Green,Black
ob1_10_RD_P1_frame_000900_3.png,10_RD_P1_frame_000900.png,3,716,222,16,41,Female,White,Black
ob1_10_RD_P1_frame_000900_4.png,10_RD_P1_frame_000900.png,4,700,222,17,41,Female,White,Black
ob1_10_RD_P1_frame_000900_5.png,10_RD_P1_frame_000900.png,5,758,73,7,15,Female,Green,Black
ob1_10_RD_P1_frame_000900_6.png,10_RD_P1_frame_000900.png,6,705,70,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000900_7.png,10_RD_P1_frame_000900.png,7,736,60,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000900_8.png,10_RD_P1_frame_000900.png,8,775,98,8,21,Female,Green,Black
ob1_10_RD_P1_frame_000900_9.png,10_RD_P1_frame_000900.png,9,712,70,6,14,Female,Green,Black
ob1_10_RD_P1_frame_000860_0.png,10_RD_P1_frame_000860.png,0,672,276,22,55,Female,Green,Black
ob1_10_RD_P1_frame_000860_1.png,10_RD_P1_frame_000860.png,1,748,78,8,19,Female,Green,Black
ob1_10_RD_P1_frame_000860_2.png,10_RD_P1_frame_000860.png,2,710,230,19,43,Female,Green,Black
ob1_10_RD_P1_frame_000860_3.png,10_RD_P1_frame_000860.png,3,698,227,17,40,Female,White,Black
ob1_10_RD_P1_frame_000860_4.png,10_RD_P1_frame_000860.png,4,758,72,7,15,Female,Green,Black
ob1_10_RD_P1_frame_000860_5.png,10_RD_P1_frame_000860.png,5,704,69,6,16,Female,Green,Black
ob1_10_RD_P1_frame_000860_6.png,10_RD_P1_frame_000860.png,6,731,60,9,14,Female,Green,Black
ob1_10_RD_P1_frame_000860_7.png,10_RD_P1_frame_000860.png,7,777,99,11,21,Female,Green,Black
ob1_10_RD_P1_frame_000860_8.png,10_RD_P1_frame_000860.png,8,710,70,5,14,Female,White,Black
ob1_10_RD_P1_frame_001030_0.png,10_RD_P1_frame_001030.png,0,676,230,23,43,Female,Brown,Gray
ob1_10_RD_P1_frame_001030_1.png,10_RD_P1_frame_001030.png,1,992,157,9,23,Female,Green,Black
ob1_10_RD_P1_frame_001030_2.png,10_RD_P1_frame_001030.png,2,711,65,5,13,Female,Green,Black
ob1_10_RD_P1_frame_001030_3.png,10_RD_P1_frame_001030.png,3,739,59,4,12,Female,Green,Black
ob1_10_RD_P1_frame_001030_4.png,10_RD_P1_frame_001030.png,4,725,199,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001030_5.png,10_RD_P1_frame_001030.png,5,713,193,13,34,Female,Green,Black
ob1_10_RD_P1_frame_001030_6.png,10_RD_P1_frame_001030.png,6,754,74,7,15,Female,Green,Black
ob1_10_RD_P1_frame_001030_7.png,10_RD_P1_frame_001030.png,7,745,57,5,13,Female,Green,Black
ob1_10_RD_P1_frame_001030_8.png,10_RD_P1_frame_001030.png,8,768,89,8,19,Female,Green,Black
